nome,sexo,id,origem,idade,salario,credito,tempo,regiao,estadocivil,educacao,nprodutos,pagamento,maxatraso,cliente
DANIEL L.,feminino,gno19gxmzeq9qd320t0rsp2zsod66m,,46.0,75679.0,654.4,23,sul,separado(a),médio,2,transferência,11,1
LUCIANO L.,masculino,osihif30chqimpmvimcw75pqzrqf51,5063235686,40.0,60811.0,525.9,37,sul,divorciado(a),médio,2,cartão de crédito,9,1
CARLOS N.,masculino,hmqpawaslfbfn4pkfzasved5wvzrmx,6639339624,24.0,85020.0,293.3,16,sudeste,divorciado(a),graduado,0,cartão de débito,0,0
CLAUDIA R.,masculino,gp59upbpculo6l3dir3cz84l2j9l9k,8713059368,25.0,67806.0,465.1,32,sudeste,casado(a),outros,2,boleto,7,0
VITOR O.,masculino,nqxw9x9rnm7ph31qj0ghbqn4aew9mx,0534429675,57.0,79552.0,776.1,39,sudeste,casado(a),,3,cartão de débito,0,0
GABRIEL J.,masculino,dkiti87c4t2j3kocf2bi3rsjmfgk06,4237563330,29.0,36085.0,508.5,58,centro-oeste,casado(a),pós-graduado,0,cartão de débito,9,0
ALESSANDRA C.,feminino,jw18jupogi9qzxvgmsnn6l78tn4uls,3011694213,38.0,57929.0,379.4,65,sudeste,viúvo(a),pós-graduado,0,boleto,0,0
ANDERSON P.,masculino,90ips5tdn43tqutr0h9ww07ozrc6ud,,,105630.0,320.5,30,sudeste,solteiro(a),fundamental,1,cartão de crédito,7,1
MARCIO C.,masculino,bigh55hc17suz61r1i21lmh9j4kbpn,7886473192,63.0,50243.0,945.0,63,centro-oeste,solteiro(a),pós-graduado,0,cartão de crédito,13,0
ELIANE M.,feminino,up9h1lxa9pflk7o7pdez9omeo8tzsl,7708146714,28.0,80989.0,651.3,54,sul,solteiro(a),graduado,1,cartão de débito,3,0
FELIPE K.,masculino,vmqma78e3x7uq1ctmwqc4wmao6i7jd,9033996068,50.0,70949.0,595.9,22,sudeste,casado(a),fundamental,2,pix,7,1
ALEX K.,masculino,1qlvkfr0ph3xde1eodmnbopc18f2mw,9480999770,50.0,94188.0,724.1,28,sudeste,casado(a),pós-graduado,1,cartão de crédito,17,1
AMANDA V.,feminino,50gvm85n6b7hi3izg7xkmvlkxf60kd,8964750864,26.0,81182.0,450.1,51,sudeste,solteiro(a),médio,1,cartão de débito,0,0
LUCAS Z.,masculino,zuxx2nu91vawcm1qfmme9i5om3lkic,,52.0,80608.0,577.9,32,nordeste,solteiro(a),fundamental,1,pix,0,1
TIAGO H.,masculino,zblm1coxld19nmezv741r6djpof7ix,3064091964,31.0,61882.0,467.5,98,centro-oeste,casado(a),,1,boleto,0,1
EDUARDO W.,masculino,49z5g8hjcrzkvbazukviaqeuf9ujuz,8180531803,24.0,93849.0,365.2,23,sudeste,casado(a),fundamental,1,boleto,0,0
EDSON D.,masculino,zdvox171aswvoi2dhnuqxi2tnozp4m,,35.0,74913.0,520.3,24,norte,solteiro(a),,0,cartão de crédito,13,0
LETICIA W.,feminino,k27v4b6s71hmdaisqlwdar5asqvf1r,,28.0,52666.0,237.9,47,sudeste,solteiro(a),médio,3,cartão de crédito,0,0
FERNANDA K.,feminino,5z4kjw38ajm28m3g1guioegd2rh5o2,,54.0,54121.0,710.8,47,nordeste,solteiro(a),graduado,0,cartão de débito,0,0
NELSON Z.,masculino,w05p1ov8x9fk3cs6crbb745f8toqc3,6956756358,44.0,71495.0,592.7,27,nordeste,solteiro(a),graduado,2,pix,9,0
GABRIEL L.,feminino,73t7khtd0287ckf8x9tmmse31zwi0c,,24.0,53703.0,576.4,24,norte,casado(a),fundamental,0,cartão de crédito,7,0
FERNANDA L.,feminino,w0v8q0q3dkcxz6o12ue0t5va54c0x8,,25.0,54691.0,593.5,47,centro-oeste,casado(a),outros,3,cartão de débito,0,0
ANDRE V.,masculino,p82rzv442kx761gkmmc2wohhvpxnls,1454350628,47.0,115150.0,587.9,35,sudeste,separado(a),,0,pix,0,0
LUCIANO G.,masculino,zcss35w9an7dgwjhu3rb3mgblqvm4w,9070963672,39.0,77952.0,,18,nordeste,solteiro(a),fundamental,0,cartão de crédito,14,0
PEDRO L.,masculino,2uk3szxmeu1isgpncv6o01s0j35pi9,1138674469,29.0,60185.0,539.3,40,nordeste,separado(a),médio,0,cartão de débito,7,0
DIEGO F.,masculino,xutq4nbet12zaffc2e4croq6v1o50u,6064609308,22.0,86384.0,607.4,19,sudeste,casado(a),outros,1,cartão de crédito,6,1
JOSEFA Q.,masculino,s31maros614nsgdwhpqta4hapn1i7b,0553322354,39.0,103310.0,587.7,47,sudeste,divorciado(a),graduado,1,cartão de crédito,0,0
CAMILA C.,feminino,u67t4az47oxo07g7jip2ckfabq322r,4537170813,27.0,35658.0,415.1,23,sul,casado(a),fundamental,0,cartão de crédito,0,1
DANIEL F.,feminino,f99ijh15q1sxpcp2pe4f5msjkajz7x,3291131770,23.0,63181.0,448.3,88,sudeste,separado(a),fundamental,0,pix,11,1
SIMONE R.,feminino,0qwbrhusjv6mhebbvrfi3p7wz97jqv,3973565980,37.0,33112.0,,17,nordeste,casado(a),médio,2,boleto,1,0
MARCOS F.,masculino,puidr466g7seocwfbbtxbalmxjdhtd,4165300885,28.0,77038.0,265.6,16,nordeste,casado(a),outros,1,pix,5,0
PATRICIA F.,feminino,6l1se0tbhm18xrvqc83gu33t25pmsk,,46.0,72778.0,653.7,32,sudeste,solteiro(a),pós-graduado,1,pix,0,1
JAQUELINE L.,feminino,5vn8efmqwflulwu2829qksx40q565m,8128825094,20.0,40552.0,231.7,47,sudeste,solteiro(a),médio,2,cartão de débito,3,0
ADRIANO I.,masculino,nvxrln3pq8e5qox243mmdx1o1fh00n,,35.0,56355.0,645.1,37,sudeste,divorciado(a),fundamental,0,boleto,12,0
SUELI N.,masculino,bf7enq9lx0btfz3iu7ervoomitrq68,,39.0,70408.0,482.9,43,sudeste,casado(a),médio,0,boleto,0,0
ANDRE M.,masculino,gu9mbkmffwl6wu2t2tbo7it4k4p5mv,9917006775,51.0,40450.0,593.1,31,sudeste,casado(a),fundamental,1,cartão de crédito,0,1
MARCELO B.,masculino,num20eo0s9fq1bauiqf5fl8pud9n2x,,58.0,110262.0,,35,centro-oeste,separado(a),fundamental,1,cartão de crédito,12,1
LUIZ H.,feminino,md34s2s3wzvzswe9p9k6r5q42q7v67,,35.0,45265.0,717.3,22,sudeste,solteiro(a),médio,0,cartão de débito,0,0
ELIANE U.,feminino,84ku4efoqdcfsk7ajv46lgahhbvk4b,2884370214,35.0,50057.0,672.2,41,nordeste,casado(a),graduado,1,cartão de crédito,9,1
MARIANA Z.,feminino,19w8cqc1mc5prhq19dksr77aan2twl,4233616628,32.0,52851.0,326.1,23,nordeste,casado(a),fundamental,2,cartão de crédito,0,0
GILSON L.,masculino,lsua99g44l8rb1c6c0dl4poccf8p8r,2464284478,24.0,39952.0,338.5,73,nordeste,casado(a),médio,0,cartão de débito,3,0
RODRIGO V.,masculino,wvh0fbd4b3jkm4rvhxw77l4tbm34q1,7576171977,32.0,44109.0,604.7,11,centro-oeste,solteiro(a),,1,boleto,12,0
DANIELA V.,feminino,c4udz7vq18m0efqjc24tfwc5m3izjo,8505669684,27.0,39033.0,303.5,57,sudeste,divorciado(a),,2,pix,2,0
VANESSA C.,feminino,rkt9f8t31mi0bord243egcb83s7jfw,7387956260,39.0,101138.0,,42,sul,divorciado(a),médio,1,cartão de crédito,0,0
JAQUELINE K.,feminino,zt6jfit34lcb0fovppro9lu2bx6gbl,,24.0,38982.0,551.9,23,sudeste,solteiro(a),médio,0,pix,0,1
ANDERSON A.,masculino,fmmj9pm0bbjbivljkbrjt9xwkhca1n,,33.0,70778.0,378.3,20,norte,casado(a),fundamental,0,pix,0,0
TIAGO T.,masculino,ocm4mjdwtnlk0ambparhwq9lpncup5,8261717690,48.0,82975.0,504.4,30,nordeste,viúvo(a),médio,0,cartão de crédito,9,0
ROBERTO V.,masculino,emvjin99kw4lvd3hzujg4hncruvu41,,42.0,66141.0,652.8,24,sudeste,solteiro(a),outros,2,cartão de débito,0,0
LUIZ Z.,masculino,n0cp96l932mukqc4mhagf5isahnzga,8175381949,38.0,89210.0,456.0,28,centro-oeste,solteiro(a),médio,0,pix,13,0
BRUNO Z.,masculino,rut0a7t013ai2acmjrdi7hlhz607az,4294278331,42.0,61093.0,770.4,45,nordeste,casado(a),graduado,3,boleto,7,0
RITA X.,feminino,dducw2xmgd9ua0lo6g4apkqhfeb6nq,,37.0,48430.0,439.3,21,sul,casado(a),graduado,0,boleto,14,0
RODRIGO D.,masculino,e4w4ktkqsewoegewh0c4xs0msdq4uo,3948714639,23.0,63606.0,391.2,14,nordeste,divorciado(a),outros,3,cartão de crédito,12,0
GILSON X.,masculino,wmtiq3da0fof50m8qjvmhnuk28e5zs,,25.0,63718.0,265.6,40,sudeste,divorciado(a),pós-graduado,2,cartão de débito,17,1
MARCELO X.,masculino,a5caf7plqhmwmza17w7f7txc49zrqe,4513441892,28.0,58341.0,642.9,19,centro-oeste,divorciado(a),fundamental,1,boleto,16,1
RODRIGO N.,masculino,8002qsqur3af71r8hrzh1lxee2md79,0291197773,31.0,52285.0,471.4,40,sudeste,solteiro(a),médio,0,pix,0,0
BRUNA W.,feminino,izzzqo9bizb486p3i9uekv8anumvt7,7458712964,27.0,47658.0,306.6,24,sudeste,solteiro(a),outros,1,cartão de crédito,10,0
TIAGO Q.,masculino,i044p8bqnc10av9r0xuobnbzqclbqk,4780512892,33.0,40576.0,350.2,14,norte,solteiro(a),,0,pix,15,0
ALEX U.,masculino,anbz7clz1egvhnbfjbn57uirwu1olg,7767836081,,76494.0,306.4,46,sudeste,casado(a),,0,cartão de débito,5,0
BRUNO S.,masculino,krgkelseasm6v1jg82nt5f3kdkcdgz,3330042268,,75307.0,609.1,52,nordeste,divorciado(a),graduado,2,pix,21,0
MATEUS G.,masculino,4idxnwz85sade72381qxt1r0cxnq9k,2249653187,28.0,73630.0,526.8,62,sudeste,solteiro(a),fundamental,1,cartão de débito,0,1
RITA D.,feminino,1akrd8k58ccoz3dob4fr4h0q0h4vcs,5133192180,30.0,45482.0,578.3,22,norte,solteiro(a),graduado,0,cartão de débito,0,0
JULIO L.,masculino,klnvdlxa54nd154590fzacpduxp4em,1667356318,45.0,73376.0,772.2,38,nordeste,solteiro(a),fundamental,3,pix,4,1
CRISTIANE R.,feminino,qutjh9i6grg04fe71xia3be7uiabl9,6786972855,33.0,46212.0,434.0,34,sudeste,solteiro(a),fundamental,4,cartão de crédito,0,1
GERALDO S.,masculino,waqjs9t0rn3tmb7eprmdsjb32q5xvr,2778475179,48.0,46387.0,726.1,22,sudeste,casado(a),outros,1,cartão de crédito,12,0
JOAO G.,masculino,utpirz1liujxgpwkgg6ae4dls6msxs,7773055989,30.0,70748.0,511.0,68,sudeste,casado(a),fundamental,0,cartão de débito,13,1
JOSEFA K.,masculino,n7pviikztxhgndqxvb7ggfp3sqx31b,,41.0,68547.0,488.6,39,norte,casado(a),,2,transferência,10,0
JULIA J.,feminino,gatxd4zdeuoi775u8eiehmfwdxaml0,3092306766,,51151.0,639.5,68,centro-oeste,separado(a),,1,cartão de débito,0,1
ANTONIO N.,masculino,xhv7t72x8t07x8pp0ju22qt91ulssh,,24.0,66583.0,346.9,27,sudeste,viúvo(a),médio,1,cartão de crédito,0,0
JOSE G.,feminino,urhnnftpnckct4kh7uupv4pxd69obe,1620015248,25.0,52286.0,238.2,48,sul,viúvo(a),,1,cartão de débito,3,0
LARISSA J.,feminino,af7vz3sb4sg74i6aelxr2tqkrmma3s,,48.0,48994.0,438.7,17,sudeste,casado(a),médio,0,boleto,0,0
LARISSA V.,feminino,0cub276gg1b88mrlbaghevn84m3o4j,,32.0,39666.0,365.8,56,sudeste,casado(a),fundamental,1,cartão de crédito,0,0
ANDERSON I.,masculino,1riwgxa58ib2mdp0ow09heqd6ez0c7,,,65659.0,561.0,16,sudeste,casado(a),,0,pix,0,0
GUILHERME M.,masculino,ittkj1hmbbsh1l0rgcmxds44bh95ft,,37.0,76069.0,411.3,29,sudeste,casado(a),pós-graduado,1,cartão de crédito,9,1
MATEUS J.,masculino,rebjqlpnsix7x295cwc4pd54sxks27,6180185243,37.0,76442.0,476.8,31,sudeste,solteiro(a),,1,pix,5,1
CARLOS B.,masculino,p0z71edz2sfeicxdxeolfz8p7s1mvg,,33.0,66922.0,309.3,15,nordeste,divorciado(a),outros,1,boleto,17,0
JEFERSON O.,masculino,gtw2usnis8p02ov0lbv5hbframo8lg,8415700084,41.0,88976.0,588.6,21,sudeste,divorciado(a),outros,0,boleto,5,0
ELIAS S.,masculino,u3704afbqsxl84dmi9omow8vi41219,,45.0,68448.0,467.8,20,sudeste,separado(a),fundamental,1,boleto,8,1
SUELI B.,masculino,isb58wwpgkcoj63e04ai8ctx196ws1,1001269314,27.0,60500.0,532.9,17,sudeste,viúvo(a),,4,cartão de crédito,10,1
TIAGO S.,masculino,1shs5zczkml82ljt0fnlzzsz29t6iq,,32.0,85979.0,565.3,46,nordeste,casado(a),fundamental,0,pix,3,0
RENATO W.,masculino,9dd46hg6808s015rineef64k97qtc6,5558169781,22.0,48893.0,510.4,7,sul,solteiro(a),,3,boleto,3,0
LUIZA M.,masculino,250grhk64r7lkv973rwa382dkvo1e5,6299576666,41.0,62770.0,404.7,22,nordeste,casado(a),graduado,3,cartão de crédito,8,0
ANDERSON V.,masculino,2gubnzdkzxzkgj6np21pps4jugcqvc,8382102949,28.0,46818.0,474.7,62,centro-oeste,solteiro(a),fundamental,0,cartão de débito,10,0
JULIANA M.,feminino,42rg9rg4zqhsnefddtn675031v873w,4025141186,30.0,39198.0,283.6,65,sudeste,casado(a),outros,2,pix,3,0
VITOR U.,masculino,vgtk96k9bt2fh5bbxo9kv9a6jcmnf6,0778816191,36.0,86614.0,451.7,29,centro-oeste,casado(a),outros,2,cartão de crédito,6,0
ADRIANA R.,feminino,1i0sacaghs3mxqif51bttsliqotx7z,1667801497,31.0,57222.0,500.2,39,sudeste,separado(a),médio,0,cartão de crédito,0,1
FELIPE K.,masculino,041qjp0op4cl8uq9dt40psw7vdpoqx,5347328783,49.0,68757.0,469.3,23,sudeste,solteiro(a),médio,1,cartão de débito,9,0
LEONARDO D.,masculino,ajgjokqjva9gndl0t7swf0gojnxcqx,8520451790,25.0,83937.0,235.8,17,sul,casado(a),fundamental,2,cartão de débito,4,0
DANIEL O.,feminino,4p99nju8fe630ax0mw0x5tro8075jt,,21.0,38170.0,208.7,127,centro-oeste,solteiro(a),médio,1,cartão de débito,0,0
VERA O.,feminino,71stj4f6rjmb2aionw7jqp4nluhpzm,0282848643,49.0,83942.0,629.0,54,centro-oeste,solteiro(a),médio,1,cartão de débito,10,1
TEREZINHA M.,feminino,9f9z1n2oh89e9g7z499hhkqsvzmt68,5668774569,20.0,25482.0,340.0,48,norte,divorciado(a),fundamental,0,cartão de débito,0,0
DANIEL W.,feminino,b62rm28tidi3kxdxg4jugxtdhxfim6,7654322726,32.0,58024.0,429.5,52,sudeste,divorciado(a),médio,1,pix,0,0
TEREZA B.,feminino,8qgqbkoj9gukvplstkppww2xpqufwo,0750384977,,81189.0,,25,sudeste,solteiro(a),fundamental,2,boleto,0,1
NELSON A.,masculino,n0szjg2vvqwmeiz8c4s1q4cllg8587,1554323643,26.0,64090.0,606.0,47,sudeste,casado(a),médio,1,cartão de crédito,12,0
SAMUEL A.,masculino,4l5nqx8hq9npupbgknqf9cvaip4t4w,,24.0,66613.0,537.5,19,norte,divorciado(a),,0,boleto,5,0
ROSANGELA X.,feminino,96eln01jdjlrs1m7b4fh4l8riwedgb,2345085485,27.0,37543.0,,33,nordeste,casado(a),graduado,0,boleto,0,0
JULIANA B.,feminino,d1dehgzk4v0qzaanja8c1wiq0ud37a,,30.0,62958.0,,26,sudeste,viúvo(a),pós-graduado,0,cartão de débito,0,0
SERGIO D.,masculino,2bvuuwj8wnt6rd58ifx0119hnz7g8g,2517233331,36.0,70891.0,474.2,24,nordeste,divorciado(a),graduado,1,boleto,8,0
SERGIO B.,masculino,cvf8dhuwgkjqe8tunwnl8gbpw5undh,,34.0,69800.0,598.4,36,norte,casado(a),graduado,0,cartão de crédito,5,0
PATRICIA A.,feminino,f201vbgm17vgxcbln2mi861q0tpbf4,,38.0,40622.0,459.4,39,sudeste,solteiro(a),,2,cartão de débito,5,1
CAMILA H.,feminino,jei3nbw8hzubbu8xejncb01fhr290s,4440785712,,34438.0,739.3,58,sudeste,solteiro(a),médio,1,pix,0,0
ERICA H.,feminino,q7owt3lmp42jhhk7r8n2xsgl1unosa,0146436822,43.0,58511.0,,49,nordeste,solteiro(a),médio,0,cartão de crédito,17,0
ALESSANDRA V.,feminino,sve8tfpekgf8zofkdb11q85l8hhfku,0456036957,41.0,60150.0,688.4,67,centro-oeste,solteiro(a),,1,pix,8,1
ROBERTO K.,masculino,0usszrwwfuz14q9hcehgkhsw59ual0,9642071675,53.0,40213.0,849.7,24,centro-oeste,casado(a),,1,cartão de crédito,0,1
BEATRIZ C.,feminino,dla952kwwzzekol15a1910lnb05k8h,,19.0,41753.0,530.6,19,sul,solteiro(a),médio,2,cartão de crédito,0,0
MARCOS M.,masculino,nhkelztj0ki5pgibk68jn58naxb79x,9938377770,41.0,58066.0,707.6,16,nordeste,solteiro(a),fundamental,0,pix,2,0
MARCIO P.,masculino,i8m9z3pglqc3cz82tc49b5cvorlh8b,5953063221,35.0,43044.0,356.6,16,sudeste,solteiro(a),outros,0,pix,3,0
MARCOS Q.,masculino,tu99q7iiir9wo8bpehcfvku5u3qzzu,,31.0,45382.0,461.6,59,centro-oeste,solteiro(a),pós-graduado,1,cartão de débito,2,1
FERNANDO E.,masculino,7zta98ont6gww3xxjlz2tu7wl8a50u,4933128115,59.0,80163.0,877.6,87,sudeste,casado(a),,1,cartão de débito,10,1
EDUARDO U.,masculino,m81q3nthwx2ep2z6a3oiiurb3evm79,7846431002,33.0,57666.0,466.3,24,sudeste,divorciado(a),pós-graduado,0,cartão de crédito,0,0
FABIO A.,masculino,mbcdv7ak4fdfn5i6twfwzz35k4e29p,4077550617,33.0,61448.0,570.7,44,sudeste,divorciado(a),,2,cartão de débito,0,0
GABRIEL P.,feminino,ieuu6jv2fbs1xobz6f78f6ez87a7r3,3594696860,33.0,61921.0,533.2,22,sudeste,casado(a),,3,boleto,3,1
SAMUEL A.,masculino,fc85bemtj000t3o8h1aai2g2buk68u,4743369493,42.0,75297.0,593.6,56,centro-oeste,divorciado(a),pós-graduado,1,cartão de crédito,23,1
GILSON N.,masculino,rpr1wcdfq84p10f8rtkuuhzgkxraqe,2133175847,41.0,77767.0,689.4,18,nordeste,casado(a),,0,cartão de crédito,0,0
SERGIO P.,masculino,8iiozoeu051d5mop5uks72qxdd39ad,7490461972,40.0,67660.0,379.4,79,nordeste,casado(a),outros,4,cartão de crédito,0,0
MANOEL I.,feminino,fxwu34niiet675ig4ic1zlfidc2ucv,5832968526,29.0,55347.0,626.1,24,nordeste,casado(a),pós-graduado,0,boleto,3,0
LUCIANO N.,masculino,rd0fcdkvnpdhjg7cmt37zgmwi5kmte,,35.0,82170.0,519.0,60,centro-oeste,solteiro(a),médio,1,cartão de crédito,0,0
JOSEFA D.,feminino,g0ut8mlc3cf1r1x78knt8pdlaaq3em,4245645795,21.0,53758.0,341.1,31,nordeste,separado(a),médio,1,cartão de débito,14,0
JOSE Z.,feminino,i2u9jfx7bifq7m8k95fpuo1u4cegb8,,31.0,88164.0,356.3,23,nordeste,casado(a),médio,1,boleto,10,1
LEONARDO I.,masculino,22n0nns71j9gwohbik6wraln3t5kj3,8923511705,26.0,76128.0,466.7,30,sudeste,divorciado(a),médio,0,pix,3,0
CLAUDIA U.,masculino,rqaoqgz1scbv9esgq3jflqs8wj34c8,6013843756,41.0,87115.0,405.7,53,sul,divorciado(a),fundamental,3,cartão de crédito,5,0
GERALDO X.,masculino,gp5w94bj6apkmvfkuwhd2a2psvgj4q,,,59606.0,804.3,33,sudeste,solteiro(a),fundamental,0,cartão de débito,6,0
ALEXANDRE T.,masculino,j9aijj4iphibd1qgnrcewd4hgdej0x,,45.0,47471.0,401.9,41,sudeste,solteiro(a),graduado,2,cartão de débito,2,0
JULIA G.,masculino,sm391ixbawwvnoqqd51o2n5o6vwj6q,,34.0,67798.0,532.7,42,sudeste,divorciado(a),graduado,0,cartão de débito,12,0
JOSEFA J.,feminino,ud71alghdj32ah80cpw8cqwdi7psue,3522115855,34.0,29631.0,474.9,30,sudeste,casado(a),fundamental,1,boleto,14,1
LUIZ Z.,feminino,q5wcriar2gnp5l405za91uvtk4kriw,,22.0,58905.0,287.1,30,sudeste,solteiro(a),graduado,1,cartão de débito,12,0
GUSTAVO U.,masculino,d6lf1fw2dhv9xtpj4z840xcm0tj78p,,30.0,60672.0,482.9,14,sudeste,solteiro(a),médio,0,cartão de crédito,4,0
PAULO Q.,masculino,h3hgxv8ffa1tq9lp7f2izzh0hnc4uz,,23.0,69234.0,508.2,56,norte,casado(a),médio,0,cartão de crédito,0,0
TIAGO O.,masculino,57glt1xq2tnlsfaai1ucaadqazp911,2706725374,22.0,54607.0,233.9,16,centro-oeste,divorciado(a),fundamental,0,transferência,9,1
LARISSA O.,feminino,8gbfmrdk8qfbgqd6wne58eehnnrgaj,3296070878,19.0,48885.0,452.9,24,nordeste,solteiro(a),fundamental,0,cartão de crédito,0,0
CLAUDIA E.,feminino,9ifhgtbwhgn4i5zuq331ro8284njuz,9124082434,,35531.0,515.5,14,sudeste,casado(a),,1,cartão de crédito,0,0
MANOEL T.,feminino,xcl2sldibt2r43bonqv1n4besc9fjc,2043578683,34.0,47906.0,534.0,41,sudeste,casado(a),fundamental,0,cartão de crédito,0,0
JULIO P.,masculino,8iotb063cczlh6e82wqp290dsonub8,5756233764,30.0,61338.0,581.9,16,nordeste,casado(a),médio,1,boleto,7,0
RODRIGO G.,masculino,5wbj9x8x2ormq1xjc50r7r0iomq0jb,5936612683,23.0,63024.0,422.8,64,nordeste,separado(a),fundamental,2,pix,6,1
FERNANDA M.,feminino,j59giv7hl5w68d45p7k9ttk0hgb5w3,,28.0,50099.0,629.0,34,sudeste,solteiro(a),fundamental,0,pix,7,1
VANESSA J.,feminino,vwptdi0h09g6v2k1kno05f202hbktu,8270760226,51.0,51797.0,589.7,39,sul,casado(a),médio,1,cartão de crédito,0,0
SONIA O.,feminino,u0721enf0ap4m7n27s37d7nnko1x9c,7585908553,33.0,70735.0,406.1,32,norte,viúvo(a),fundamental,0,cartão de crédito,17,1
VERA B.,feminino,ml8qbuagrw0ifh5tm5bbbtaauo2tvi,3249279450,56.0,47830.0,885.8,20,centro-oeste,casado(a),graduado,2,cartão de crédito,4,1
ALEX Q.,masculino,h65l9mvzwl4e831sm5m4s8g61s2o69,6585016702,43.0,107749.0,571.5,29,sudeste,casado(a),outros,2,boleto,12,1
MARLENE H.,feminino,7cs5zjk2tkzdvk4egqbv011m2027t5,,35.0,76683.0,489.2,55,sudeste,separado(a),,1,boleto,0,1
LEANDRO R.,masculino,sbsu0hnpltvacpeojwz3eix9cincd0,1501472844,27.0,46439.0,262.1,42,norte,casado(a),graduado,0,pix,0,1
SERGIO C.,masculino,kqsrh2boqpgswang2pcn26x1mq2owj,0590411467,41.0,64349.0,386.2,18,centro-oeste,solteiro(a),,0,transferência,0,0
RAFAEL A.,masculino,flfsuon4hbze4lidif9up91a9759ps,5278105426,30.0,63733.0,575.9,53,sudeste,solteiro(a),pós-graduado,0,cartão de débito,3,0
ERICA D.,feminino,go5mwr346qtr7o7skuek2hlo092fng,,37.0,44842.0,584.0,37,nordeste,divorciado(a),fundamental,0,cartão de crédito,0,0
FRANCISCO P.,masculino,beu4vz6gi2s36bx4rurdicnbmds86i,8522355659,29.0,85109.0,562.9,14,sudeste,divorciado(a),graduado,0,cartão de débito,8,0
CAMILA I.,feminino,caqxknn64qn0nav1so2qtkhtj2xl7q,,40.0,59475.0,483.5,33,centro-oeste,divorciado(a),fundamental,1,pix,4,1
FERNANDO A.,masculino,mnxju6gcefsest0bc0aurcdjzs8d80,1355724250,27.0,75478.0,261.4,45,centro-oeste,solteiro(a),,4,cartão de débito,0,0
ELIAS S.,masculino,02142ufkegaitcw9pnfv2snkjcsfk2,0469495072,39.0,84967.0,391.1,32,sudeste,casado(a),graduado,0,cartão de crédito,0,0
GABRIELA T.,feminino,lcf4kzsqk9zni76qgbkgxkko96e1o6,8004992294,43.0,76034.0,724.6,57,centro-oeste,separado(a),,1,pix,0,1
JULIA M.,feminino,4iux2x4kclwwdb6v6qr1uaklpd6q7d,9733277023,43.0,71803.0,680.4,55,nordeste,casado(a),graduado,1,transferência,8,1
LUCAS L.,masculino,bbptx8doo3rqm51s7qsbc4d349auoo,,,82619.0,733.0,44,centro-oeste,divorciado(a),médio,1,cartão de crédito,11,1
CARLOS I.,masculino,1zpf5kwxhsi0jabpzehpdvawdrl65m,1561155406,29.0,65494.0,663.2,36,sudeste,solteiro(a),fundamental,2,cartão de crédito,0,0
JORGE A.,masculino,9be2svd53jhmktx6alenvk9xwl7ils,,,112486.0,797.5,48,sudeste,casado(a),médio,1,cartão de crédito,14,1
JOSEFA L.,feminino,wl5txs5wsj6a2a6sr4k2uxwrrl25u7,5503197675,46.0,80455.0,561.3,29,nordeste,solteiro(a),graduado,0,pix,6,0
EDUARDO K.,masculino,sacfihj2381kk09veduo6ovlbzdpq9,,39.0,43934.0,492.2,12,sudeste,solteiro(a),fundamental,1,pix,0,1
JOSE W.,masculino,4fuc7ww6rdujcfx9gju2ure0784vki,3909476739,35.0,70712.0,334.8,27,nordeste,divorciado(a),graduado,1,pix,11,0
JESSICA X.,feminino,6ep2v5ugv3a2s4i3ghric9q2pmmnu2,9595948780,37.0,61513.0,734.5,29,sudeste,separado(a),graduado,2,cartão de crédito,8,1
LUANA E.,feminino,op8xj45xlzwnbeetbjuwliu7g9h4dm,1661490452,26.0,88861.0,536.3,25,sudeste,solteiro(a),médio,0,cartão de crédito,0,0
TEREZINHA N.,feminino,lnsgnfnng8v7dnzgq1uxx1ienad0iz,5086044413,44.0,75532.0,673.1,30,sudeste,divorciado(a),,2,pix,8,1
JULIA G.,feminino,35t0jc62ottzierxp5ab7wuw870oef,,39.0,67795.0,507.4,29,sudeste,casado(a),médio,1,boleto,5,1
VINICIUS G.,masculino,q3r14lrmx7gbk5cjl0sdf0ifkblep6,4007841765,23.0,55403.0,528.0,22,sul,divorciado(a),fundamental,0,pix,6,0
LUIZ Q.,masculino,trqo3ael1bommkohu9vrsdnqpsmbrh,3692921672,,81363.0,401.0,21,norte,separado(a),pós-graduado,1,cartão de crédito,4,1
LUIZA H.,feminino,ibeex5r7tcq5wv58uvlrwvcl4ghuj4,8237249942,24.0,26056.0,440.7,13,sudeste,solteiro(a),,0,cartão de débito,2,0
FERNANDO G.,masculino,19lsu51mudw1sx3odbeeiuaar389wp,0536856893,23.0,56927.0,351.2,28,sudeste,divorciado(a),outros,1,boleto,10,0
LUIZA I.,feminino,wi6dtkha3oxsp5ae74boommf684kjf,5361284705,33.0,84754.0,553.3,40,sudeste,solteiro(a),médio,1,cartão de crédito,6,0
MARIA A.,feminino,cdro3e5fspxu5kdtolfin3q432q838,9047544749,36.0,68672.0,698.2,37,sudeste,divorciado(a),médio,2,pix,8,1
GUILHERME D.,masculino,zxx0hhqhpemh4kdokzvf5gv27t5vpc,4546858523,62.0,111199.0,916.1,28,sudeste,divorciado(a),,0,boleto,13,0
TEREZINHA P.,feminino,x9frxcxhr58ajq51xukeaiex9n5t22,4585161529,,43680.0,542.6,29,sul,solteiro(a),fundamental,2,pix,3,1
